Ef,,0.4841,0.6765,0.816,0.8048,0.792,0.7112,0.6063,0.532,0.54777,0.56296,0.78615,0.5591,0.8243,0.56295,0.47067,0.63149,0.77400497,0.51607,0.6248,0.65704,0.70236,0.680169,0.75433,0.717318,0.66487,0.72509,0.75877,0.71313,0.77083,0.731578,0.715193,0.4146,0.596113,0.6023
Ef : Fermi Energy - max energy occupied by electrons : Potentially could align spectra so Ef all in same row as alternate approach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Label is chemistry and structure : eg. Sc W(A2) is Sc in the W(A2) structure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Sc W(A2),Ti  W(A2),V W(A2),Cr W(A2),Fe W(A2),Co W(A2),Ni W(A2),Cu W(A2),Zn Mg(A3),CuZn CsCl (B2),Zr W (A2),Zr Mg (A3),Nb W(A2),Ag W(A2),"TiAl, NaCl (B1)  ","TiAl, CsCl (B2)",CoTi CsCl(B2),Al Cu(A1),"Ni3Al, Cu3Au (L12)","NiAl, CsCl(B2)","CoAl, CsCl (B2)",Co3Al Cu3Au(L12),"Fe3Ni, Cu3Au(L12)","FeNi, AuCu(L10)","FeNi3, AuCu3(L12)",Pd Cu(A1),"FePd, AuCu(L10)","FePd3, AuCu3(L12)","Fe3Pd, AuCu3(L12)","VNi3, SnNi3(DO19)","NiTi, CsCl(B2)",Be Mg(A3),Be3Co D03(cF16),TiAl AuCu(L10)
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4,,9.466,1.287,0.39,1.007,1.91315,6.07,20.467,20.5289,4.47763,3.5167,0.2064,14.75,0.1575,1.5013,14.24479841,4.94485203,2.56338607,2.30224,83.747,9.7285,5.6174,14.33157,27.5454,14.2594,51.237,16.816,170907,53.575709,27.10543,50.1354,6.84507,0.8398213,6.92562,6.24037
0.406,,9.829,1.349,0.426,1.067,2.077,6.747,26.855,19.209,4.699,3.2065,0.2377,13.837,0.1927,1.5094,14.89421599,5.46945238,2.68938742,2.35635,65.0024,10.4793,6.0993,26.5976,27.1803,14.5768,53.3435,15.06115,22.9545,49.29354,31.81,48.657,12.563059,0.7639258,6.33447,7.2038
0.412,,9.963,1.41,0.463,1.125,2.302,7.642,21.427,18.24399,4.0888,2.9432,0.305,13.825,0.2256,1.519,12.38125867,6.68874973,2.81513468,2.40689,72.3279,11.7783,6.8558,24.1665,29.09767,14.4377,51.71596,14.0593,24.1658,49.38415,29.8061,32.13099,11.92669,0.68747,5.511347,7.33444
0.418,,8.25,1.467,0.504,1.185,2.665,8.453,19.632,16.6629,3.8495,4.057,0.3775,13.63,0.28056,1.5305,11.77077682,9.62846912,2.97462438,2.53735,37.595,12.4619,10.07,15.5632,27.75315,16.4712,44.9655,14.3804,27.8208,48.37547,28.8397,31.6728,8.71406,0.615078,6.55422,7.1379
0.424,,6.739,1.542,0.551,1.251,3.255,9.354,18.952,7.238,3.6652,5.6702,0.4054,13.834,0.3284,1.541,11.51534327,12.95359222,3.21581411,2.6176,33.826,17.96157,14.198,12.22037,28.9667,19.8102,34.8576,13.3685,34.7454,37.90396,31.8904,32.6162,6.753302,1.53139,8.6256,7.04479
0.43,,5.8599,1.63,0.578,1.317,5.169,11.278,19.913,2.836,3.588,6.4586,0.4451,15.214,0.3466,1.5339,11.22637607,13.85411234,3.45073229,2.72551,52.6685,19.1341,14.5577,15.41851,29.8996,22.46313,42.5193,12.037,36.403311,33.54454,42.621,44.9902,5.935299,0.70729,13.8636,8.3378
0.436,,5.54,1.716,0.606,1.407,5.235,12.932,17.048,2.75,3.6467,6.808,0.4888,17.849,0.37767,1.5348,10.95262077,14.47428457,3.77382752,2.75807,67.559,27.0604,14.1417,15.22585,29.51187,23.29121,49.9757,10.7078,30.52404,34.605858,65.83,70.5235,4.55059,0.719065,13.00322,10.12137
0.442,,5.489,1.805,0.637,1.518,5.28,9.955,17.799,2.578,3.641,6.4356,0.5357,18.314,0.41056,1.538,16.10184228,11.02979767,4.13287632,2.7825,43.186,24.0925,9.582,13.0335,28.6727,25.7201,46.74655,9.55707,18.06418,34.94136,54.5788,70.1037,3.95443668,0.7382882,14.24136,11.52
0.448,,4.738,1.9,0.671,1.632,5.715,8.408,19.727,2.481,3.632,6.1738,0.5942,17.841,0.444,1.5467,21.29358927,8.95281486,4.64753082,2.8154,56.9079,19.7228,9.13737,26.7348,32.3908,28.8187,43.49059,8.22999,18.102285,32.39836,46.72957,73.2693,7.23027,0.7476,15.26168,9.07577
0.454,,4.799,2.044,0.71,1.749,6.415,7.596,26.448,2.4205,3.6833,5.8706,0.634,17.988,0.4866,1.5555,44.64582334,8.09571236,5.48452298,3.00569,65.594,16.3248,8.789,70.7109,41.2134,21.9512,32.8369,10.5098,18.96269,42.08387,43.0275,83.0865,12.764988,0.8943,19.47726,9.1859
0.46,,6.212,2.1837,0.749,1.939,6.787,6.505,24.598,2.3715,3.7516,5.665,0.6693,20.802,0.5322,1.5659,23.69021779,7.78214143,7.79827253,2.871224,33.8156,17.6968,9.1633,75.5874,44.1475,16.3557,41.88597,11.3567,17.019,37.82744,31.4028,83.978,18.04747,1.1037,21.6759,8.77902
0.466,,6.841,2.333,0.791,2.214,7.221,5.455,19.238,2.3404,3.8219,5.4594,0.7086,19.09,0.5618,1.577,18.41353723,8.08244636,12.58308844,2.81835,53.8528,5.90704,9.636,49.12725,47.0035,15.8078,50.2933,11.2157,14.4679,50.75414,25.56324,95.1752,22.09505,1.34413,14.34111,9.1825
0.472,,18.277,2.499,0.827,2.577,7.663,4.64,9.156,2.316,3.439,5.278,0.7592,15.7002,0.5931,1.5906,14.85165577,8.06396355,10.34896158,2.7674,28.437,6.2789,10.609,54.7088,47.5149,18.9026,54.0816,11.7408,13.83236,53.20273,24.95237,113.6253,24.6911,1.6367,9.61362,10.0959
0.478,,17.986,2.743,0.856,4.761,8.259,4.017,7.201,2.305,3.23203,5.139,0.8119,17.276,0.6258,1.6052,13.46179246,8.46653185,9.38730559,2.69877,50.027,24.6587,12.0576,32.838,48.58,23.3538,60.02482,11.3258,13.6393,48.061477,22.2002,87.330428,32.2572,1.98233,12.5474,12.1066
0.484,,18.217,3.026,0.897,5.633,9.402,3.402,6.27,2.30337,3.18119,5.101,0.86642,18.6487,0.67026,1.6203,11.6549031,10.50873387,7.54485095,2.62998,77.515,29.9581,15.0035,29.578,44.7518,24.2513,62.16056,11.4797,13.10586,45.11089,21.8971,85.3272,35.7852,2.67559,25.6643,15.2297
0.49,,18.405,3.392,0.941,5.85,10.864,13.253,5.699,2.3538,3.123,4.9963,0.926614,23.173,0.7208,1.636,10.20437057,10.47961668,6.17962631,2.578,96.3038,31.1555,15.662,43.2105,43.7452,21.144,57.9452,10.847,12.61867,50.25,24.73195,92.3764,23.21216,4.35963,34.6628,19.3949
0.496,,19.567,4.047,0.984,6.239,13.771,21.213,5.508,2.3265,3.0673,4.838,0.96853,23.529,0.76935,1.653,9.09591611,10.1961414,4.79514076,2.56004,47.414,22.44699,22.568,60.735,40.61701,19.7219,66.30726,11.6621,12.0934,47.33551,19.68359,102.30848,20.68458,5.651094,41.4938,16.18
0.502,,21.15,5.6251,1.028,6.7,9.585,23.859,5.987,2.3055,3.0045,4.5909,1.0309,27.68,0.822008,1.672,8.50732885,9.96980965,4.11776713,2.60296,34.053,26.947,22.6443,40.47923,40.9594,17.70512,64.7189,12.2924,11.90992,42.209917,22.46263,94.83638,18.3987,6.4995,72.1348,11.5826
0.508,,19.6114,5.833,1.071,6.783,8.011,17.184,6.493,2.2857,2.9357,4.497,1.1002,31.9032,0.8799,1.6867,7.82143701,9.72371148,8.74517774,2.60029,32.072,59.8581,16.683,64.23107,44.9871,17.61041,59.45132,12.20799,11.96914,50.80669,23.946557,82.893,13.052665,6.93615,48.33927,9.917
0.514,,21.902,5.871,1.123,7.121,7.456,16.085,6.702,2.26887,2.90343,4.3896,1.1664,36.3851,0.9376,1.7067,5.70176526,11.61835871,12.49125212,2.6518,36.9045,55.92408,14.165,57.8355,39.431,19.84176,61.75367,12.6381,13.0509,39.0659,27.5839,127.8339,11.31559,6.975719,25.80988,8.4036
0.52,,15.323,5.94,1.187,7.701,6.387,15.486,8.143,2.2271,2.84,4.2604,1.231,38.1034,1.0169,1.728,7.12008793,10.47401453,16.80100003,2.71338,25.94233,50.969,12.738,21.02949,36.989,23.2833,74.58307,12.2389,27.2988,32.690146,22.08232,148.2761,34.18872,7.15915,20.01806,7.2668
0.526,,13.858,5.924,1.24,8.196,6.141,16.2451,9.982,2.1977,2.747,4.15217,1.3151,27.9376,1.0997,1.7512,7.87246727,10.03843509,19.42562111,2.7576,30.2241,43.9098,15.658,36.2392,36.6233,27.33565,86.1967,14.5999,25.5824,46.94127,25.8199,143.1355,70.83787,7.02587,18.175,6.5453
0.532,,12.823,6.915,1.303,8.753,4.84,14.496,14.089,2.174,2.921,4.0507,1.4209,14.0553,1.1777,1.7754,8.60221148,12.86235576,20.77365201,2.7939,47.5147,35.0665,9.6477,46.6014,28.7999,31.3995,105.1496,17.1893,24.6743,86.295934,24.48333,121.214673,51.360447,6.84919,16.5711,6.29226
0.538,,12.096,7.761,1.365,9.412,4.479,14.513,18.452,2.1508,3.2513,3.954,1.5276,10.9904,1.5612,1.8,9.17459911,13.1944635,25.99463137,2.839,67.084,29.9286,4.2556,23.618,30.67418,29.74551,61.1218,20.382,24.498,78.7293,12.13599,101.02145,33.4377,6.773467,14.91133,6.6638
0.544,,11.135,8.336,1.426,11.587,3.39,15.432,20.989,2.1342,3.388,3.837,1.6361,14.6745,2.964,1.8264,9.7890752,8.78347854,32.76481026,2.8811,70.64,24.3507,7.2884,23.75029,36.001,29.8215,56.7075,24.0588,23.90722,31.34438,6.67898,62.8174,38.81108,6.08408,12.4955,9.3926
0.55,,10.461,9.219,1.511,12.786,3.17,16.482,26.65,2.1276,3.3762,3.742,1.781,13.389,4.2415,1.8883,11.12712324,7.81902799,21.73076697,2.91462487,100.171,7.8929,17.7852,63.287137,43.13465,25.4614,63.4953,21.5857,23.295536,48.88716,3.93877,70.89902,40.954111,5.5345,11.9056,12.33772
0.556,,9.85,11.002,1.607,9.138,10.586,21.883,30.462,2.1107,3.262,3.6629,1.9715,13.408,5.64,1.9789,11.84818492,7.11441235,18.06706273,2.94749,132.1146,6.0307,23.0437,81.859,52.8194,26.998,64.4039,15.2934,21.0151,62.00708,4.8251,77.38235,44.51952,5.07795,12.4827,11.9001
0.562,,9.216,11.547,1.703,7.592,18.332,21.143,28.605,2.087,3.1629,3.578,2.1693,15.646,6.5699,2.035,12.73151025,6.57234561,18.28016223,2.96696,135.674,5.6827,23.6566,76.65898,46.47194,28.5365,65.8354,11.626,19.308255,54.17706,9.32126,97.0228,62.0852,4.77853,12.1127,11.20699
0.568,,8.564,9.435,1.801,7.475,22.726,17.292,31.428,2.0565,3.20355,3.75,2.5103,27.697,6.7612,2.0556,14.1094713,6.22898615,14.5080272,2.99387,88.8831,5.499,23.159,38.5655,45.277,30.347,63.41965,9.88326,18.52906,45.21158,15.30763,164.59067,67.22264,4.51595,11.7884,11.69463
0.574,,8.669,7.518,1.93,6.219,15.699,14.49,33.07,2.0202,3.3859,3.5969,3.215,37.2579,6.977,2.0334,16.42320794,6.11492105,14.08866063,3.03064,70.628,3.9362,16.5238,30.5932,45.29527,36.1022,57.3399,9.7538,12.8633,49.240888,31.30827,157.8611,34.34419,4.28178,11.80711,12.95543
0.58,,6.898,6.688,2.109,5.829,13.852,7.202,57.224,1.984,3.58,3546,6.001,36.13,7.193,2.022,21.83632633,6.08558064,10.14351641,2.92933,58.4632,2.76777,19.3391,25.97608,45.8811,38.598,71.4822,12.85827,6.4249,67.50584306,44.3286,149.381,34.1727,4.10589,11.74889,17.6994
0.586,,3.988,5.935,2.294,4.954,13.468,5.931,22.86,1.95,3.6926,3.246,5.791,35.786,7.3968,2.0204,24.05630906,6.54765451,9.47532744,2.90497,44.755,2.3789,31.4624,32.1758,50.08,32.4224,68.3623,12.89721,7.91935,60.81392,43.28774,154.6073,47.03345,3.992648,11.5142,16.783
0.592,,2.388,5.486,2.505,4.136,13.307,5.283,18.386,1.924,3.7869,3.164,6.258,34.635,7.6219,2.0154,28.43172946,6.84633181,13.18420003,2.89877,60.307,3.3549,51.0503,26.1724,51.6047,35.5578,45.1158,11.821,29.04877,65.532,47.3035,220.03118,15.99182,3.91769,12.0112,15.0954
0.598,,2.613,5.278,2.855,3.524,13.438,4.888,15.646,1.896,3.894,3.076,6.796,37.438,8.0085,2.057,39.13650726,4.00887164,57.18244352,2.96806,57.5466,4.0901,47.236,21.0026,57.52037,31.05522,49.5193,10.6296,22.49767,47.12837,48.7616,199.0151,11.03144,3.86375,13.50884,13.5164
0.604,,3.209,4.818,3.275,3.148,12.53,4.613,14.575,1.8695,4.0453,2.993,6.953,38.647,8.5747,2.0396,26.58373635,6.37254773,54.10642693,2.973067,36.914,5.3511,39.2694,26.1829,60.807,29.6315,46.69431,11.0707,21.9825,38.65037,44.6623,114.3689,9.55658,3.827179,12.21667,12.71238
0.61,,3.632,3.836,4.403,2.953,12.023,4.612,13.549,1.8429,4.2445,2.916,7.135,33.477,9.5876,2.01895,36.82228669,11.14578366,35.74460334,2.95059,37.4416,15.8676,36.7379,35.8457,60.1632,28.1826,36.4847,13.3668,20.9659,37.50822,44.81651,137.3027,7.90158866,3.7629,11.5251,11.9714
0.616,,4.257,3.688,5.904,10.959,12.887,5.074,14.43,1.8106,4.555,2.818,7.4031,31.715,10.0722,1.9626,31.07853397,14.29564676,28.91008257,2.94354,41.79,16.9989,30.4438,53.37617,61.2414,28.1106,32.44652,14.28054,19.0894,36.68027,47.77537,163.3557,5.923132,3.7093,11.353,11.1588
0.622,,5.065,3.906,5.777,17.471,13.495,5.253,9.33,1.784,4.7733,2.7299,7.80917,36.585,9.708,1.9417,16.37434735,16.05879954,29.6681791,2.9693,51.859,11.258,26.0128,50.09797,83.319,28.8815,27.5964,13.9249,18.2964,38.48728,52.15407,137.902,4.47705,3.6691,11.1259,10.55032
0.628,,7.096,7.1977,6.075,21.625,16.027,5.465,5.235,1.7697,4.937,2.659,8.3433,35.567,9.712,1.9217,6.91356958,18.08735161,32.79319592,3.0155,32.143,9.1503,22.71688,77.7132,61.782,29.065,32.34421,14.2216,20.2027,52.9122,53.91197,150.4868,4.0161234,3.6479,10.5651,10.12277
0.634,,9.267,20.719,6.686,14.652,19.377,5.927,2.853,1.767,5.0665,2.5855,8.811,37.0512,9.4329,1.902,1.5186774,20.55940218,33.47453067,3.063,29.169,8.1393,21.973,80.0514,54.8424,31.3037,51.2588,14.40806,23.2965,54.43685,83.04521,124.4226,4.98378,3.6367,9.3534,9.80319
0.64,,10.699,15.784,7.062,12.54,17.725,7.145,2.683,1.7508,5.19468,2.5101,9.399,27.7132,9.5043,1.8827,17.88318646,15.81888564,39.68316476,3.07723,10.261,7.4927,13.2429,83.2258,45.3293,28.55599,65.837652,14.0363,22.79517,34.9478,65.7451,150.635,5.83786,3.64479,8.8726,7.8582
0.646,,11.218,16.22,7.708,11.204,14.711,8.672,2.642,1.7021,5.1908,2.429,11.057,20.526,10.122,1.8634,21.15619939,12.3954842,47.31969387,3.10532,6.74,7.06954,4.8606,51.149,56.40047,22.63022,91.9527,12.2847,26.635,27.05278,52.57032,133.928,6.87994,3.67106,8.609,6.5479
0.652,,12.066,18.497,8.074,11.697,12.677,12.018,2.56,1.65266,5.22,2.3544,11.425,17.7767,8.53509,1.837,17.96213724,13.92078151,47.42773563,3.0987,6.141,6.4751,4.38157,83.3084,50.6635,17.0826,95.671,11.76896,25.8483,23.88845,47.48807,63.65507,7.9839,3.7264,8.3782,9.01532
0.658,,13.326,17.776,9.081,11.42,9.759,14.771,2.492,1.62334,5.37235,2.294,10.7758,14.659,6.219,1.8177,17.10638537,23.69928097,47.67923255,3.0677,5.25,6.00625,4.4833,81.1107,48.26,13.6177,76.4653,11.49111,26.8299,22.81537,49.25297,130.8389,10.7279,3.84957,8.1943,9.83506
0.664,,14.797,17.841,10.065,11.377,5.476,16.384,2.447,1.5950667,5.6483,2.2319,7.8388,14.357,4.2894,1.7996,13.50957931,26.52838935,35.15511985,3.0737,4.451,5.6165,3.4624,46.5313,55.4999,11.436009,75.4473,11.02498,27.5769,22.7283,43.9954,138.4959,12.22057,4.0254,8.0173,10.30736
0.67,,17.283,16.547,12.394,10.885,4.941,19.077,2.415,1.566,5.1337,2.33,7.214,15.315,3.77,1.8207,11.9587526,27.30090757,22.50847138,3.07711,4.327,5.19299,2.8251,42.8668,51.5938,11.23611,54.405,10.944,24.673,26.677,60.3914,83.1638,14.08277,4.0909,7.8334,10.6679
0.676,,19.802,14.056,13.472,10.182,4.481,22.551,2.389,1.537,4.8648,2.3203,6.0265,15.1379,3.489,1.8207,10.85750431,27.7776808,21.27955637,3.0806,4.2974,4.70617,2.218,45.576,45.864,13.01727,59.4209,11.06316,23.147,34.4867,53.1352,68.694,14.8573,3.9517,7.5431,13.8511
0.682,,19.003,14.111,8.676,11.117,4.216,23.464,2.367,1.505,4.7617,2.053,5.3015,14.0215,2.799,1.764,9.31330051,22.16036677,30.72351677,3.0856,4.5602,4.43262,1.7299,58.6775,42.2426,31.2614,73.6899,11.2558,21.9922,55.99352,59.288107,96.2679,15.15354,3.8358,7.3196,14.73615
0.688,,21.328,16.098,7.937,11.72,4.053,24.105,2.34,1.4714,4.7025,1.944,4.2461,14.5009,2.7699,1.7125,9.0412815,20.9183925,9.66516836,3.099425,5.2872,4.20687,2.7668,48.7334,36.5004,31.9032,64.8923,11.4232,19.83074,97.5929,58.4541,106.4043,15.45866,3.7764,6.76604,15.10149
0.694,,21.156,19.771,6.995,13.147,4.093,25.739,2.3,1.44159,4.679,2.0469,3.7675,14.4469,7.834,1.6845,9.52029581,27.65834819,5.68887666,3.1529355,6.903,4.00671,3.5785,30.1281,34.92,32.2244,35.51174,12.1181,19.9359,68.25145,45.65679,59.93969,16.0052,3.72393,6.4287,15.9284
0.7,,20.897,17.009,6.18,17.409,4.429,23.737,2.269,1.4135,4.701,2.2035,3.434,14.189,9.7676,1.659,9.75667131,30.2836124,4.58153475,3.20148,10.324,3.80503,4.3978,28.0479,35.4715,30.457,26.0443,13.2014,15.7882,93.89187,40.40042,11.11693,17.1378,3.6959,6.1288,17.50808
0.706,,22.023,13.774,8.894,16.926,4.514,27.687,2.235,1.38,4.7346,2.445,3.1759,14.3514,13.3887,1.6272,9.63351356,24.03954114,4.14632181,3.22749,14.096,3.6475,5.7735,30.4829,32.647,31.763,23.39059,14.51838,13.7424,69.53723,41.22098,6.8871,17.53906,3.65911,5.8721,19.25551
0.712,,43.123,12.204,4.938,14.387,4.679,29.062,2.206,1.3516,4.790414,2.801,3.0396,14.489,14.522,1.6105,9.43419264,18.67499169,3.33507872,3.23325,13.806,3.50108,16.3482,36.4911,39.4589,40.3707,18.73898,17.40267,11.94,70.41316,36.44964,4.0321,19.74189,3.61,5.64595,17.7803
0.718,,28.105,10.712,3.969,12.17,4.894,18.728,2.182,1.3217,4.8654,3.173,3.1607,14.6784,16.8619,1.5581,9.13668582,15.63927957,2.77845166,3.23575,13.32,3.3999,17.531,43.9643,49.3985,42.3601,11.9451,21.4569,13.8151,66.404946,36.21863,38.1218,21.86219,3.5587,5.5479,19.2073
0.724,,18.19,9.744,3.518,10.833,5.672,15.355,2.159,1.299,4.8954,3.5188,5.1151,15.0452,14.4095,1.5292,9.25116626,14.38640922,2.39895934,3.2486,14.6174,3.20117,10.741,30.6811,51.4678,26.0854,11.456,19.9267,21.66086,62.2332,37.77576,76.46419,23.32696,3.503788,5.0739,24.09248
0.73,,14.499,9.212,3.48,9.408,6.543,13.406,2.135,1.316,4.9398,3.407,16.0669,14.8159,11.538,1.5018,9.85709916,13.07222867,2.24866159,3.2653,14.1454,2.92557,9.12322,20.1979,40.398,21.87912,11.1926,13.3187,32.574,66.71848,43.2163,67.52755,27.20767,3.37647,4.89277,26.093446
0.736,,11.562,8.472,13.311,5.806,7.604,12.203,2.107,1.2923,4.9707,3.594,24.294,15.432,9.493,1.4728,10.31018112,12.24277064,5.02597972,3.2829,12.7519,2.94234,8.1774,14.4455,48.7877,21.148,11.229,8.6762,33.974,40.5306,59.93397,47.47408,28.7227,3.4089,4.5926,27.5049
0.742,,10.301,6.712,20.78,4.466,10.127,12.829,2.079,1.209,5.0221,3.7799,17.176,16.2891,8.4001,1.4436,9.70093572,12.04347435,7.07393704,3.308,12.4089,2.6699,7.6306,6.6497,41.88435,23.2725,11.60405,9.701837,32.98,28.24345,52.66228,41.19359,24.80552,3.4131,4.31441,27.9038
0.748,,9.478,2.922,20.168,4.13,12.37,11.035,2.051,1.1687,5.0713,4.01,13.488,17.4796,7.7829,1.4144,9.57134522,11.14571461,8.79815613,3.2919,10.2158,2.2667,7.148,4.7199,43.0318,37.1797,12.0738,1.6985,35.94278,29.88767,54.9538,110.4797,38.6153,3.5056,4.2315,20.5815
0.754,,9.411,2.532,16.366,3.818,13.592,11.004,2.024,1.134,5.1386,4.278,11.518,20.18766,7.059,1.48,9.49558276,10.16741209,11.39715429,3.28697,9.4947,2.0547,6.537,3.424,59.3826,40.235,10.3959,1.5755,40.84018,15.4927,46.0805,101.9259,9.35188,3.6798,4.3298,21.4861
0.76,,8.985,2.301,15.292,3.651,14.975,9.414,2.003,1.1026,5.2335,4.313,10.8737,18.7828,6.3419,1.4409,9.2691684,7.300851,17.42210951,3.29337,9.1929,1.8658,6.034,2.718,65.17277,26.1122,8.24409,1.5829,45.734102,9.93834,47.2933,110.1837,10.84427,5.0774,4.0461,17.3491
0.766,,7.105,2.407,15.265,3.524,17.605,5.953,1.978,1.0727,5.3268,4.4538,11.4521,20.87944,5.664,1.3275,8.95059687,3.29537144,20.17572832,3.30321,8.93599,1.7759,5.451,3.0202,67.6094,15.5486,6.8932,1.5933,41.8341,9.4236,59.1332,119.603,16.978588,5.67821,3.13598,13.233
0.772,,5.549,2.664,16.282,3.504,20.811,3.469,1.953,1.0335,5.3894,4.581,10.459,24.5793,5.483,1.286,8.69318072,0.99479833,21.27211822,3.32429,8.653,2.0947,4.924,3.4423,84.1324,10.4228,6.563558,1.602,26.4279,9.2503,62.8872,94.23118,26.775185,6.40282,2.79259,10.9694
0.778,,5.241,3.137,14.372,3.705,19.271,2.566,1.921,1.001,5.4636,4.728,10.074,32.96,6.453,1.247,8.4686827,0.81324397,24.43262798,3.35899,8.3217,1.8599,4.601,4.10597,92.0864,9.1187,6.07063,1.6017,26.01654,9.0183,57.6405,97.44835,26.8744,6.20186,2.59013,9.6376
0.784,,6.436,3.381,13.693,3.845,21.19,2.4798,1.893,0.9803,5.52,4.8818,10.9969,30.9661,7.167,1.2099,8.37160581,0.80627806,24.45755752,3.37848,7.9945,2.013,4.353,4.91512,76.58817,8.2393,5.65289,1.6036,27.6606384,8.66789,61.9249,60.46128,19.41345,5.98459,2.41034,8.1157
0.79,,6.238,3.794,13.705,3.869,23.384,2.399,1.866,0.94953,5.7301,5.1528,11.5355,32.3571,8.235,1.1704,8.30876194,1.3080016,23.25027672,3.37667,7.7354,2.2213,4.1363,6.32422,46.4164,7.4671,5.52447,1.6001,32.3857,8.31311,79.4082,97.41686,15.10853,5.60049,2.1934,7.74262
0.796,,5.166,4.22,14.417,4.015,22.146,2.344,1.837,0.909212,5.91,5.503,12.077,37.233,9.749,1.126,8.22322001,1.53927082,23.65703365,3.3844,7.516,3.258,3.94377,7.4455,30.0623,6.73625,5.4143,1.5901,30.50463,8.274579,87.5496,69.47715,15.13203,5.41374,1.93699,7.0529
0.802,,4.913,5.015,19.029,4.186,20.5166,2.312,1.809,0.8574,6.02,5.6627,14.983,41.015,11.9019,1.089,8.03946846,1.4793271,25.25866792,3.400233,7.3601,3.1336,3.75923,9.7398,39.57351,6.03664,5.42547,1.6269,13.99062,8.27743,73.0045,81.9822,13.69589,5.32363,1.7379,7.7508
0.808,,4.693,6.3,19.478,4.719,26.58,2.288,1.786,0.8384,5.7755,5.4514,18.3359,44.6741,17.6327,1.0605,7.88651477,1.42545831,30.0415252,3.4202,7.195,3.4169,3.61601,14.8916,27.2716,5.3374,5.7379,1.66495,9.06372,8.45623,59.8884,76.94279,20.44507,5.270495,1.5975,8.4962
0.814,,4.462,8.552,16.973,5.313,22.898,2.266,1.766,0.8075,5.528,5.2097,15.3785,40.454,14.7592,1.0244,7.67761434,1.37765619,27.72462887,3.438769,6.9344,3.7858,3.5277,15.5833,32.9768,4.7864,6.30063,1.6909,7.38859,8.81544,44.91409,37.3686,17.09675,5.436,1.8387,8.2105
0.82,,4.236,10.114,13.281,6.01,16.088,2.246,1.75,0.7206,5.396,5.055,11.802,31.2626,11.8435,0.9843,7.542326096,1.3726384,25.11504681,3.45962983,6.6978,4.313,3.14677,15.362,42.3638,4.4303,6.93805,1.69905,5.7027,8.55168,44.914,9.3598,13.84259,5.70619,2.3659,7.79558
0.826,,4.097,10.538,11.887,7.294,13.107,2.231,1.735,0.6751,5.237,4.92852,10.269,17.6904,10.3022,0.9445,7.26958859,11.52366193,27.1834514,3.48509,6.3938,5.0219,2.95977,15.9395,28.2314,4.1675,7.76606,1.6932,4.94099,8.47907,42.72537,2.5706,12.4053,5.93876,3.4727,7.3104
0.832,,3.949,11.356,10.982,9.195,11.869,2.21,1.699,0.6288,5.07,4.8058,9.1893,11.98377,8.971062,0.895,7.07516756,19.77989791,29.26122126,3.514617,6.07277,5.6688,3.14295,13.336,24.2022,3.994,8.51492,1.6997,4.840094,8.31499,33.51757,0.848574,11.46482,6.10309,4.4218,5.00674
0.838,,4.795,12.449,9.162,10.149,10.945,2.173,1.66,0.6914,4.91406,4.6895,8.3456,11.3992,7.8091,0.88209,6.98305049,46.20336079,16.75544473,3.543908,5.7879,6.3551,2.5255,12.2465,19.01395,3.9229,8.63887,1.7079,4.764,7.98644,27.6407,0,12.64842,5.4115248,4.6222,5.2845
0.844,,3.634,13.952,4.647,10.751,10.34,2.146,1.626,0.6487,4.8343,4.618,7.866,10.7807,6.48818,1.015,6.89376925,22.46540833,27.58856705,3.56963,5.5376,6.4097,2.1337,10.63206,10.9767,3.8343,8.0986,1.7059,4.717182,7.6908,12.8329,0,13.30385,5.0919,3.1566,5.74534
0.85,,3.424,15.888,4.144,11.537,10.715,2.12,1.6,0.6968,4.9566,4.5723,7.1495,10.4274,4.3617,1.361,6.82081214,15.31438397,26.42478567,3.601781,5.3252,6.1034,1.91131,9.8706,10.4882,3.75544,7.94107,1.7093,4.67744,7.431766,10.04414,0,14.8821,5.07832,1.556334,7.04021
0.856,,3.274,18.381,3.748,12.894,9.363,2.097,1.574,0.9486,5.029,4.6917,6.2268,10.6499,4.011,1.7135,6.74242274,12.44320499,21.12396256,3.61335,5.18755,6.422,1.7179,9.4999,10.2122,3.6898,7.36825,1.7147,4.6414,7.032166,9.7956,0,16.9497,4.96357,0.3897,10.3531
0.862,,3.135,16.602,3.605,14.362,9.279,2.077,1.548,1.22644,5.063,4.7888,4.8794,9.857,3.7669,2.1,6.62529579,9.86303436,17.66679442,3.631877,4.99248,6.5513,1.5535,9.1311,10.1526,3.6386,7.7408,1.7198,4.61445,6.31732,9.59008,0,21.5758,4.74389,0.36442,11.3575
0.868,,3.055,17.724,3.507,16.777,9.575,2.052,1.52,1.5397,5.033,4.911,3.0228,9.628,3.5529,2.5158,6.46094428,7.8662659,14.15697045,3.66327,4.8242,6.5415,1.37573,8.8209,10.3364,3.598,7.99342,1.7229,4.5988,6.104719,9.400069,0,56.3092,4.70914,1.72816,11.6774
